id,id_entrepot,datetime,capteur1,capteur2,capteur3
TMP-ENT006-01737,ENT006,2024-03-13 08:00:00,21.57,21.11,21.27
TMP-ENT006-01738,ENT006,2024-03-13 09:00:00,22.08,21.87,21.63
TMP-ENT006-01739,ENT006,2024-03-13 10:00:00,22.17,21.92,22.48
TMP-ENT006-01740,ENT006,2024-03-13 11:00:00,22.31,22.32,22.0
TMP-ENT006-01741,ENT006,2024-03-13 12:00:00,22.07,22.52,22.47
TMP-ENT006-01742,ENT006,2024-03-13 13:00:00,22.06,21.4,21.58
TMP-ENT006-01743,ENT006,2024-03-13 14:00:00,21.2,21.54,21.46
TMP-ENT006-01744,ENT006,2024-03-13 15:00:00,19.65,19.01,19.09
TMP-ENT006-01745,ENT006,2024-03-13 16:00:00,19.29,19.14,19.67
TMP-ENT006-01746,ENT006,2024-03-13 17:00:00,16.48,16.3,16.92
TMP-ENT006-01747,ENT006,2024-03-13 18:00:00,14.76,14.55,15.49
TMP-ENT006-01748,ENT006,2024-03-13 19:00:00,14.5,14.68,14.67
TMP-ENT006-01749,ENT006,2024-03-13 20:00:00,13.21,14.85,14.03
TMP-ENT006-01750,ENT006,2024-03-13 21:00:00,14.82,14.56,15.15
TMP-ENT006-01751,ENT006,2024-03-13 22:00:00,13.89,14.02,13.75
TMP-ENT006-01752,ENT006,2024-03-13 23:00:00,14.05,14.12,13.98
TMP-ENT006-01753,ENT006,2024-03-14 00:00:00,13.65,14.15,14.16
TMP-ENT006-01754,ENT006,2024-03-14 01:00:00,14.1,14.2,14.34
TMP-ENT006-01755,ENT006,2024-03-14 02:00:00,14.49,14.69,15.35
TMP-ENT006-01756,ENT006,2024-03-14 03:00:00,14.52,14.14,14.45
TMP-ENT006-01757,ENT006,2024-03-14 04:00:00,14.99,14.91,14.7
TMP-ENT006-01758,ENT006,2024-03-14 05:00:00,17.82,17.72,17.52
TMP-ENT006-01759,ENT006,2024-03-14 06:00:00,18.75,19.29,18.88
TMP-ENT006-01760,ENT006,2024-03-14 07:00:00,19.29,19.68,19.96
TMP-ENT006-01761,ENT006,2024-03-14 08:00:00,21.14,20.86,20.58
TMP-ENT006-01762,ENT006,2024-03-14 09:00:00,21.51,21.36,21.47
TMP-ENT006-01763,ENT006,2024-03-14 10:00:00,22.85,22.47,22.49
TMP-ENT006-01764,ENT006,2024-03-14 11:00:00,22.12,22.64,22.63
TMP-ENT006-01765,ENT006,2024-03-14 12:00:00,22.43,22.78,23.16
TMP-ENT006-01766,ENT006,2024-03-14 13:00:00,22.64,21.82,21.92
TMP-ENT006-01767,ENT006,2024-03-14 14:00:00,19.59,20.18,20.5
TMP-ENT006-01768,ENT006,2024-03-14 15:00:00,20.52,20.64,20.62
TMP-ENT006-01769,ENT006,2024-03-14 16:00:00,18.16,18.7,18.31
TMP-ENT006-01770,ENT006,2024-03-14 17:00:00,17.38,17.51,17.78
TMP-ENT006-01771,ENT006,2024-03-14 18:00:00,13.98,14.42,13.94
TMP-ENT006-01772,ENT006,2024-03-14 19:00:00,14.28,14.76,14.97
TMP-ENT006-01773,ENT006,2024-03-14 20:00:00,14.17,14.25,14.05
TMP-ENT006-01774,ENT006,2024-03-14 21:00:00,14.25,13.86,14.11
TMP-ENT006-01775,ENT006,2024-03-14 22:00:00,14.86,14.53,14.75
TMP-ENT006-01776,ENT006,2024-03-14 23:00:00,14.58,14.57,14.72
TMP-ENT006-01777,ENT006,2024-03-15 00:00:00,14.18,14.02,14.09
TMP-ENT006-01778,ENT006,2024-03-15 01:00:00,14.22,13.89,14.45
TMP-ENT006-01779,ENT006,2024-03-15 02:00:00,13.82,14.15,14.0
TMP-ENT006-01780,ENT006,2024-03-15 03:00:00,14.37,14.32,14.4
TMP-ENT006-01781,ENT006,2024-03-15 04:00:00,13.72,13.88,14.22
TMP-ENT006-01782,ENT006,2024-03-15 05:00:00,17.48,17.91,17.93
TMP-ENT006-01783,ENT006,2024-03-15 06:00:00,19.14,18.95,18.59
TMP-ENT006-01784,ENT006,2024-03-15 07:00:00,19.84,19.65,20.14
TMP-ENT006-01785,ENT006,2024-03-15 08:00:00,21.24,21.24,20.5
TMP-ENT006-01786,ENT006,2024-03-15 09:00:00,21.81,21.12,21.55
TMP-ENT006-01787,ENT006,2024-03-15 10:00:00,21.43,21.54,20.98
TMP-ENT006-01788,ENT006,2024-03-15 11:00:00,22.44,22.86,22.46
TMP-ENT006-01789,ENT006,2024-03-15 12:00:00,21.29,22.23,21.82
TMP-ENT006-01790,ENT006,2024-03-15 13:00:00,20.91,21.28,21.79
TMP-ENT006-01791,ENT006,2024-03-15 14:00:00,20.71,20.63,20.78
TMP-ENT006-01792,ENT006,2024-03-15 15:00:00,20.05,19.74,19.83
TMP-ENT006-01793,ENT006,2024-03-15 16:00:00,17.82,18.1,18.14
TMP-ENT006-01794,ENT006,2024-03-15 17:00:00,17.14,16.65,17.43
TMP-ENT006-01795,ENT006,2024-03-15 18:00:00,14.11,13.63,14.57
TMP-ENT006-01796,ENT006,2024-03-15 19:00:00,14.86,14.67,14.42
TMP-ENT006-01797,ENT006,2024-03-15 20:00:00,14.53,14.65,14.58
TMP-ENT006-01798,ENT006,2024-03-15 21:00:00,14.79,14.08,14.57
TMP-ENT006-01799,ENT006,2024-03-15 22:00:00,15.78,16.03,15.45
TMP-ENT006-01800,ENT006,2024-03-15 23:00:00,14.6,14.6,14.08
TMP-ENT006-01801,ENT006,2024-03-16 00:00:00,15.06,14.8,15.07
TMP-ENT006-01802,ENT006,2024-03-16 01:00:00,14.22,14.6,14.03
TMP-ENT006-01803,ENT006,2024-03-16 02:00:00,14.17,13.88,14.54
TMP-ENT006-01804,ENT006,2024-03-16 03:00:00,14.78,14.68,15.32
TMP-ENT006-01805,ENT006,2024-03-16 04:00:00,15.32,14.71,15.15
TMP-ENT006-01806,ENT006,2024-03-16 05:00:00,17.37,17.72,17.37
TMP-ENT006-01807,ENT006,2024-03-16 06:00:00,18.67,19.26,19.21
TMP-ENT006-01808,ENT006,2024-03-16 07:00:00,19.71,19.77,20.05
TMP-ENT006-01809,ENT006,2024-03-16 08:00:00,20.68,20.82,20.85
TMP-ENT006-01810,ENT006,2024-03-16 09:00:00,21.83,21.97,21.96
TMP-ENT006-01811,ENT006,2024-03-16 10:00:00,22.41,22.11,22.19
TMP-ENT006-01812,ENT006,2024-03-16 11:00:00,23.25,23.29,22.63
TMP-ENT006-01813,ENT006,2024-03-16 12:00:00,22.08,22.7,22.71
TMP-ENT006-01814,ENT006,2024-03-16 13:00:00,21.86,22.3,21.87
TMP-ENT006-01815,ENT006,2024-03-16 14:00:00,21.0,21.54,21.59
TMP-ENT006-01816,ENT006,2024-03-16 15:00:00,19.6,20.02,19.08
TMP-ENT006-01817,ENT006,2024-03-16 16:00:00,19.43,19.57,19.04
TMP-ENT006-01818,ENT006,2024-03-16 17:00:00,18.27,18.49,18.39
TMP-ENT006-01819,ENT006,2024-03-16 18:00:00,14.59,14.69,14.6
TMP-ENT006-01820,ENT006,2024-03-16 19:00:00,14.64,14.15,15.26
TMP-ENT006-01821,ENT006,2024-03-16 20:00:00,14.87,15.03,14.56
TMP-ENT006-01822,ENT006,2024-03-16 21:00:00,14.7,14.97,15.12
TMP-ENT006-01823,ENT006,2024-03-16 22:00:00,14.07,14.64,14.04
TMP-ENT006-01824,ENT006,2024-03-16 23:00:00,14.6,14.54,14.38
TMP-ENT006-01825,ENT006,2024-03-17 00:00:00,14.42,13.88,14.34
TMP-ENT006-01826,ENT006,2024-03-17 01:00:00,13.37,14.66,14.21
TMP-ENT006-01827,ENT006,2024-03-17 02:00:00,14.52,14.81,14.2
TMP-ENT006-01828,ENT006,2024-03-17 03:00:00,14.72,13.7,14.6
TMP-ENT006-01829,ENT006,2024-03-17 04:00:00,14.65,13.99,13.55
TMP-ENT006-01830,ENT006,2024-03-17 05:00:00,18.3,17.44,17.7
TMP-ENT006-01831,ENT006,2024-03-17 06:00:00,17.99,18.8,18.32
TMP-ENT006-01832,ENT006,2024-03-17 07:00:00,20.48,20.35,20.37
TMP-ENT006-01833,ENT006,2024-03-17 08:00:00,20.84,21.61,21.15
TMP-ENT006-01834,ENT006,2024-03-17 09:00:00,22.11,22.56,22.1
TMP-ENT006-01835,ENT006,2024-03-17 10:00:00,22.31,21.95,22.35
TMP-ENT006-01836,ENT006,2024-03-17 11:00:00,22.68,22.26,22.97
TMP-ENT006-01837,ENT006,2024-03-17 12:00:00,21.53,21.82,22.94
TMP-ENT006-01838,ENT006,2024-03-17 13:00:00,21.74,21.93,22.26
TMP-ENT006-01839,ENT006,2024-03-17 14:00:00,21.06,21.57,21.18
TMP-ENT006-01840,ENT006,2024-03-17 15:00:00,21.1,20.83,20.55
TMP-ENT006-01841,ENT006,2024-03-17 16:00:00,18.83,19.13,19.3
TMP-ENT006-01842,ENT006,2024-03-17 17:00:00,17.63,18.38,17.83
TMP-ENT006-01843,ENT006,2024-03-17 18:00:00,14.62,14.2,14.93
TMP-ENT006-01844,ENT006,2024-03-17 19:00:00,13.93,14.28,13.93
TMP-ENT006-01845,ENT006,2024-03-17 20:00:00,14.69,15.19,14.79
TMP-ENT006-01846,ENT006,2024-03-17 21:00:00,15.01,14.87,15.41
TMP-ENT006-01847,ENT006,2024-03-17 22:00:00,14.5,15.09,14.26
TMP-ENT006-01848,ENT006,2024-03-17 23:00:00,14.5,14.37,14.54
TMP-ENT006-01849,ENT006,2024-03-18 00:00:00,14.76,14.74,14.27
TMP-ENT006-01850,ENT006,2024-03-18 01:00:00,14.86,14.77,14.62
TMP-ENT006-01851,ENT006,2024-03-18 02:00:00,13.96,14.0,14.35
TMP-ENT006-01852,ENT006,2024-03-18 03:00:00,14.74,14.77,14.96
TMP-ENT006-01853,ENT006,2024-03-18 04:00:00,15.05,15.56,15.03
TMP-ENT006-01854,ENT006,2024-03-18 05:00:00,16.84,17.52,17.84
TMP-ENT006-01855,ENT006,2024-03-18 06:00:00,18.59,18.83,18.33
TMP-ENT006-01856,ENT006,2024-03-18 07:00:00,20.83,20.58,20.62
TMP-ENT006-01857,ENT006,2024-03-18 08:00:00,20.39,20.75,20.65
TMP-ENT006-01858,ENT006,2024-03-18 09:00:00,22.22,22.57,22.0
TMP-ENT006-01859,ENT006,2024-03-18 10:00:00,22.23,22.21,22.16
TMP-ENT006-01860,ENT006,2024-03-18 11:00:00,22.72,22.57,22.3
TMP-ENT006-01861,ENT006,2024-03-18 12:00:00,22.82,22.48,22.06
TMP-ENT006-01862,ENT006,2024-03-18 13:00:00,22.26,22.23,22.1
TMP-ENT006-01863,ENT006,2024-03-18 14:00:00,21.55,21.56,21.14
TMP-ENT006-01864,ENT006,2024-03-18 15:00:00,19.71,19.88,19.43
TMP-ENT006-01865,ENT006,2024-03-18 16:00:00,18.85,18.65,18.7
TMP-ENT006-01866,ENT006,2024-03-18 17:00:00,18.17,18.2,17.71
TMP-ENT006-01867,ENT006,2024-03-18 18:00:00,14.7,15.04,14.57
TMP-ENT006-01868,ENT006,2024-03-18 19:00:00,14.9,14.6,14.76
TMP-ENT006-01869,ENT006,2024-03-18 20:00:00,14.96,15.23,14.68
TMP-ENT006-01870,ENT006,2024-03-18 21:00:00,14.77,14.82,15.43
TMP-ENT006-01871,ENT006,2024-03-18 22:00:00,14.19,13.81,14.26
TMP-ENT006-01872,ENT006,2024-03-18 23:00:00,15.46,15.0,14.96
TMP-ENT006-01873,ENT006,2024-03-19 00:00:00,14.07,13.9,13.92
TMP-ENT006-01874,ENT006,2024-03-19 01:00:00,13.73,13.31,14.31
TMP-ENT006-01875,ENT006,2024-03-19 02:00:00,14.42,13.83,14.72
TMP-ENT006-01876,ENT006,2024-03-19 03:00:00,14.3,14.28,14.19
TMP-ENT006-01877,ENT006,2024-03-19 04:00:00,15.2,15.19,15.13
TMP-ENT006-01878,ENT006,2024-03-19 05:00:00,18.06,18.12,18.02
TMP-ENT006-01879,ENT006,2024-03-19 06:00:00,19.6,19.44,19.59
TMP-ENT006-01880,ENT006,2024-03-19 07:00:00,20.03,20.18,20.61
TMP-ENT006-01881,ENT006,2024-03-19 08:00:00,21.68,21.53,21.35
TMP-ENT006-01882,ENT006,2024-03-19 09:00:00,22.0,22.34,22.42
TMP-ENT006-01883,ENT006,2024-03-19 10:00:00,21.52,21.47,21.91
TMP-ENT006-01884,ENT006,2024-03-19 11:00:00,22.81,23.1,22.83
TMP-ENT006-01885,ENT006,2024-03-19 12:00:00,22.82,22.92,22.7
TMP-ENT006-01886,ENT006,2024-03-19 13:00:00,22.11,21.46,21.73
TMP-ENT006-01887,ENT006,2024-03-19 14:00:00,20.84,20.47,21.24
TMP-ENT006-01888,ENT006,2024-03-19 15:00:00,20.43,20.8,20.88
TMP-ENT006-01889,ENT006,2024-03-19 16:00:00,19.32,19.04,19.59
TMP-ENT006-01890,ENT006,2024-03-19 17:00:00,17.38,17.81,18.21
TMP-ENT006-01891,ENT006,2024-03-19 18:00:00,14.48,14.15,14.52
TMP-ENT006-01892,ENT006,2024-03-19 19:00:00,14.82,15.09,14.92
TMP-ENT006-01893,ENT006,2024-03-19 20:00:00,15.03,14.85,14.49
TMP-ENT006-01894,ENT006,2024-03-19 21:00:00,14.29,14.31,14.48
TMP-ENT006-01895,ENT006,2024-03-19 22:00:00,14.92,14.14,15.04
TMP-ENT006-01896,ENT006,2024-03-19 23:00:00,15.02,14.93,14.8
TMP-ENT006-01897,ENT006,2024-03-20 00:00:00,14.58,14.34,14.89
TMP-ENT006-01898,ENT006,2024-03-20 01:00:00,14.21,14.16,14.9
TMP-ENT006-01899,ENT006,2024-03-20 02:00:00,14.41,14.97,14.97
TMP-ENT006-01900,ENT006,2024-03-20 03:00:00,14.85,14.97,14.42
TMP-ENT006-01901,ENT006,2024-03-20 04:00:00,14.22,14.68,14.61
TMP-ENT006-01902,ENT006,2024-03-20 05:00:00,18.35,17.57,17.63
TMP-ENT006-01903,ENT006,2024-03-20 06:00:00,19.12,19.37,19.13
TMP-ENT006-01904,ENT006,2024-03-20 07:00:00,20.2,19.87,20.24
TMP-ENT006-01905,ENT006,2024-03-20 08:00:00,21.53,21.94,21.85
TMP-ENT006-01906,ENT006,2024-03-20 09:00:00,22.67,22.07,22.04
TMP-ENT006-01907,ENT006,2024-03-20 10:00:00,21.39,22.0,21.92
TMP-ENT006-01908,ENT006,2024-03-20 11:00:00,23.11,23.0,22.84
TMP-ENT006-01909,ENT006,2024-03-20 12:00:00,22.62,23.06,22.63
TMP-ENT006-01910,ENT006,2024-03-20 13:00:00,21.77,21.79,21.37
TMP-ENT006-01911,ENT006,2024-03-20 14:00:00,21.56,21.47,21.61
TMP-ENT006-01912,ENT006,2024-03-20 15:00:00,20.44,20.21,20.39
TMP-ENT006-01913,ENT006,2024-03-20 16:00:00,19.41,19.49,18.9
TMP-ENT006-01914,ENT006,2024-03-20 17:00:00,18.22,18.4,18.64
TMP-ENT006-01915,ENT006,2024-03-20 18:00:00,14.74,14.49,14.37
TMP-ENT006-01916,ENT006,2024-03-20 19:00:00,14.93,14.48,14.38
TMP-ENT006-01917,ENT006,2024-03-20 20:00:00,14.11,14.14,14.27
TMP-ENT006-01918,ENT006,2024-03-20 21:00:00,15.23,15.1,15.35
TMP-ENT006-01919,ENT006,2024-03-20 22:00:00,14.72,14.92,14.27
TMP-ENT006-01920,ENT006,2024-03-20 23:00:00,14.9,15.53,15.25
TMP-ENT006-01921,ENT006,2024-03-21 00:00:00,14.2,14.12,14.38
TMP-ENT006-01922,ENT006,2024-03-21 01:00:00,15.0,15.17,14.6
TMP-ENT006-01923,ENT006,2024-03-21 02:00:00,14.56,14.7,14.36
TMP-ENT006-01924,ENT006,2024-03-21 03:00:00,14.78,14.72,15.27
TMP-ENT006-01925,ENT006,2024-03-21 04:00:00,14.34,15.18,15.01
TMP-ENT006-01926,ENT006,2024-03-21 05:00:00,17.27,17.02,17.3
TMP-ENT006-01927,ENT006,2024-03-21 06:00:00,18.51,18.4,17.82
TMP-ENT006-01928,ENT006,2024-03-21 07:00:00,20.59,20.78,20.63
TMP-ENT006-01929,ENT006,2024-03-21 08:00:00,21.16,21.05,21.48
TMP-ENT006-01930,ENT006,2024-03-21 09:00:00,21.74,21.76,21.62
TMP-ENT006-01931,ENT006,2024-03-21 10:00:00,22.68,23.09,23.15
TMP-ENT006-01932,ENT006,2024-03-21 11:00:00,22.68,23.0,22.73
TMP-ENT006-01933,ENT006,2024-03-21 12:00:00,23.05,22.65,23.11
TMP-ENT006-01934,ENT006,2024-03-21 13:00:00,21.57,22.1,21.46
TMP-ENT006-01935,ENT006,2024-03-21 14:00:00,21.34,21.93,21.69
TMP-ENT006-01936,ENT006,2024-03-21 15:00:00,19.66,19.78,19.83
TMP-ENT006-01937,ENT006,2024-03-21 16:00:00,19.83,20.02,20.25
TMP-ENT006-01938,ENT006,2024-03-21 17:00:00,18.47,17.45,18.1
TMP-ENT006-01939,ENT006,2024-03-21 18:00:00,14.74,14.48,14.98
TMP-ENT006-01940,ENT006,2024-03-21 19:00:00,14.4,14.32,15.16
TMP-ENT006-01941,ENT006,2024-03-21 20:00:00,14.69,15.17,15.05
TMP-ENT006-01942,ENT006,2024-03-21 21:00:00,15.33,15.43,15.57
TMP-ENT006-01943,ENT006,2024-03-21 22:00:00,14.06,14.62,14.82
TMP-ENT006-01944,ENT006,2024-03-21 23:00:00,14.81,15.19,14.8
TMP-ENT006-01945,ENT006,2024-03-22 00:00:00,14.76,14.63,14.96
TMP-ENT006-01946,ENT006,2024-03-22 01:00:00,14.59,13.84,14.38
TMP-ENT006-01947,ENT006,2024-03-22 02:00:00,14.68,15.0,14.61
TMP-ENT006-01948,ENT006,2024-03-22 03:00:00,14.78,14.74,15.43
TMP-ENT006-01949,ENT006,2024-03-22 04:00:00,14.53,14.22,14.54
TMP-ENT006-01950,ENT006,2024-03-22 05:00:00,18.54,18.44,18.25
TMP-ENT006-01951,ENT006,2024-03-22 06:00:00,19.14,19.52,19.78
TMP-ENT006-01952,ENT006,2024-03-22 07:00:00,20.41,20.26,19.95
TMP-ENT006-01953,ENT006,2024-03-22 08:00:00,21.39,21.38,21.35
TMP-ENT006-01954,ENT006,2024-03-22 09:00:00,22.42,23.14,22.88
TMP-ENT006-01955,ENT006,2024-03-22 10:00:00,23.37,23.42,23.31
TMP-ENT006-01956,ENT006,2024-03-22 11:00:00,23.0,22.44,22.85
TMP-ENT006-01957,ENT006,2024-03-22 12:00:00,22.59,22.37,22.66
TMP-ENT006-01958,ENT006,2024-03-22 13:00:00,22.33,22.1,21.9
TMP-ENT006-01959,ENT006,2024-03-22 14:00:00,22.02,22.06,22.3
TMP-ENT006-01960,ENT006,2024-03-22 15:00:00,20.46,19.9,20.63
TMP-ENT006-01961,ENT006,2024-03-22 16:00:00,19.2,19.32,18.78
TMP-ENT006-01962,ENT006,2024-03-22 17:00:00,17.31,16.64,16.91
TMP-ENT006-01963,ENT006,2024-03-22 18:00:00,14.77,14.77,14.67
TMP-ENT006-01964,ENT006,2024-03-22 19:00:00,14.51,14.45,14.12
TMP-ENT006-01965,ENT006,2024-03-22 20:00:00,15.34,15.51,14.95
TMP-ENT006-01966,ENT006,2024-03-22 21:00:00,15.36,15.07,15.31
TMP-ENT006-01967,ENT006,2024-03-22 22:00:00,14.75,14.93,15.24
TMP-ENT006-01968,ENT006,2024-03-22 23:00:00,15.06,14.87,15.0
TMP-ENT006-01969,ENT006,2024-03-23 00:00:00,14.78,14.19,14.88
TMP-ENT006-01970,ENT006,2024-03-23 01:00:00,15.29,14.67,14.49
TMP-ENT006-01971,ENT006,2024-03-23 02:00:00,14.28,14.85,14.52
TMP-ENT006-01972,ENT006,2024-03-23 03:00:00,15.02,14.99,15.05
TMP-ENT006-01973,ENT006,2024-03-23 04:00:00,15.13,15.04,14.78
TMP-ENT006-01974,ENT006,2024-03-23 05:00:00,17.72,17.2,17.7
TMP-ENT006-01975,ENT006,2024-03-23 06:00:00,19.2,19.61,19.22
TMP-ENT006-01976,ENT006,2024-03-23 07:00:00,20.02,20.2,19.7
TMP-ENT006-01977,ENT006,2024-03-23 08:00:00,22.14,21.21,22.04
TMP-ENT006-01978,ENT006,2024-03-23 09:00:00,22.41,22.41,22.42
TMP-ENT006-01979,ENT006,2024-03-23 10:00:00,22.16,22.53,22.76
TMP-ENT006-01980,ENT006,2024-03-23 11:00:00,23.18,23.45,23.02
TMP-ENT006-01981,ENT006,2024-03-23 12:00:00,23.09,23.12,22.92
TMP-ENT006-01982,ENT006,2024-03-23 13:00:00,22.78,22.47,21.54
TMP-ENT006-01983,ENT006,2024-03-23 14:00:00,20.88,20.95,20.91
TMP-ENT006-01984,ENT006,2024-03-23 15:00:00,20.37,19.89,20.49
TMP-ENT006-01985,ENT006,2024-03-23 16:00:00,19.01,18.87,18.59
TMP-ENT006-01986,ENT006,2024-03-23 17:00:00,18.22,18.13,17.98
TMP-ENT006-01987,ENT006,2024-03-23 18:00:00,14.69,14.89,14.59
TMP-ENT006-01988,ENT006,2024-03-23 19:00:00,15.11,15.18,15.39
TMP-ENT006-01989,ENT006,2024-03-23 20:00:00,14.91,15.07,15.54
TMP-ENT006-01990,ENT006,2024-03-23 21:00:00,14.62,14.16,14.29
TMP-ENT006-01991,ENT006,2024-03-23 22:00:00,15.68,15.68,15.48
TMP-ENT006-01992,ENT006,2024-03-23 23:00:00,15.34,15.25,15.43
TMP-ENT006-01993,ENT006,2024-03-24 00:00:00,14.04,14.06,14.63
TMP-ENT006-01994,ENT006,2024-03-24 01:00:00,15.42,15.03,14.71
TMP-ENT006-01995,ENT006,2024-03-24 02:00:00,15.25,15.5,15.77
TMP-ENT006-01996,ENT006,2024-03-24 03:00:00,15.43,14.51,14.8
TMP-ENT006-01997,ENT006,2024-03-24 04:00:00,15.11,14.43,14.55
TMP-ENT006-01998,ENT006,2024-03-24 05:00:00,17.3,17.28,17.63
TMP-ENT006-01999,ENT006,2024-03-24 06:00:00,19.15,19.11,19.37
TMP-ENT006-02000,ENT006,2024-03-24 07:00:00,20.32,20.53,20.81
TMP-ENT006-02001,ENT006,2024-03-24 08:00:00,21.61,21.33,22.14
TMP-ENT006-02002,ENT006,2024-03-24 09:00:00,22.36,22.43,22.82
TMP-ENT006-02003,ENT006,2024-03-24 10:00:00,23.11,23.13,23.59
TMP-ENT006-02004,ENT006,2024-03-24 11:00:00,22.9,23.42,22.84
TMP-ENT006-02005,ENT006,2024-03-24 12:00:00,22.66,22.04,22.12
TMP-ENT006-02006,ENT006,2024-03-24 13:00:00,21.54,22.02,21.93
TMP-ENT006-02007,ENT006,2024-03-24 14:00:00,21.53,20.89,21.66
TMP-ENT006-02008,ENT006,2024-03-24 15:00:00,20.03,20.27,20.3
TMP-ENT006-02009,ENT006,2024-03-24 16:00:00,19.01,18.72,18.92
TMP-ENT006-02010,ENT006,2024-03-24 17:00:00,18.12,17.81,18.02
TMP-ENT006-02011,ENT006,2024-03-24 18:00:00,14.46,14.89,15.05
TMP-ENT006-02012,ENT006,2024-03-24 19:00:00,15.01,14.64,15.47
TMP-ENT006-02013,ENT006,2024-03-24 20:00:00,14.52,14.68,13.99
TMP-ENT006-02014,ENT006,2024-03-24 21:00:00,15.15,14.87,14.37
TMP-ENT006-02015,ENT006,2024-03-24 22:00:00,15.06,15.09,15.12
TMP-ENT006-02016,ENT006,2024-03-24 23:00:00,14.13,13.89,13.75
TMP-ENT006-02017,ENT006,2024-03-25 00:00:00,15.64,15.21,14.97
TMP-ENT006-02018,ENT006,2024-03-25 01:00:00,14.89,14.21,14.42
TMP-ENT006-02019,ENT006,2024-03-25 02:00:00,14.91,15.33,15.31
TMP-ENT006-02020,ENT006,2024-03-25 03:00:00,15.19,14.84,15.05
TMP-ENT006-02021,ENT006,2024-03-25 04:00:00,14.69,14.66,15.1
TMP-ENT006-02022,ENT006,2024-03-25 05:00:00,18.09,17.93,17.46
TMP-ENT006-02023,ENT006,2024-03-25 06:00:00,18.9,18.91,19.34
TMP-ENT006-02024,ENT006,2024-03-25 07:00:00,20.87,20.7,20.82
TMP-ENT006-02025,ENT006,2024-03-25 08:00:00,21.19,21.88,20.93
TMP-ENT006-02026,ENT006,2024-03-25 09:00:00,22.61,22.31,22.29
TMP-ENT006-02027,ENT006,2024-03-25 10:00:00,22.05,21.42,21.99
TMP-ENT006-02028,ENT006,2024-03-25 11:00:00,22.54,23.27,23.42
TMP-ENT006-02029,ENT006,2024-03-25 12:00:00,22.56,22.79,22.21
TMP-ENT006-02030,ENT006,2024-03-25 13:00:00,22.25,21.93,23.06
TMP-ENT006-02031,ENT006,2024-03-25 14:00:00,21.37,21.15,21.38
TMP-ENT006-02032,ENT006,2024-03-25 15:00:00,20.66,21.12,20.96
TMP-ENT006-02033,ENT006,2024-03-25 16:00:00,20.45,20.24,20.01
TMP-ENT006-02034,ENT006,2024-03-25 17:00:00,16.94,17.56,17.05
TMP-ENT006-02035,ENT006,2024-03-25 18:00:00,15.18,15.05,15.39
TMP-ENT006-02036,ENT006,2024-03-25 19:00:00,15.04,15.1,15.05
TMP-ENT006-02037,ENT006,2024-03-25 20:00:00,13.56,14.61,14.08
TMP-ENT006-02038,ENT006,2024-03-25 21:00:00,14.46,14.21,14.46
TMP-ENT006-02039,ENT006,2024-03-25 22:00:00,14.76,14.54,15.03
TMP-ENT006-02040,ENT006,2024-03-25 23:00:00,15.68,15.44,15.93
TMP-ENT006-02041,ENT006,2024-03-26 00:00:00,15.64,14.63,14.72
TMP-ENT006-02042,ENT006,2024-03-26 01:00:00,15.37,15.42,15.17
TMP-ENT006-02043,ENT006,2024-03-26 02:00:00,14.74,14.07,14.57
TMP-ENT006-02044,ENT006,2024-03-26 03:00:00,14.53,14.25,14.77
TMP-ENT006-02045,ENT006,2024-03-26 04:00:00,14.38,14.72,15.29
TMP-ENT006-02046,ENT006,2024-03-26 05:00:00,17.65,17.92,17.93
TMP-ENT006-02047,ENT006,2024-03-26 06:00:00,19.08,19.03,19.73
TMP-ENT006-02048,ENT006,2024-03-26 07:00:00,20.22,19.96,19.9
TMP-ENT006-02049,ENT006,2024-03-26 08:00:00,21.19,21.38,21.69
TMP-ENT006-02050,ENT006,2024-03-26 09:00:00,22.24,22.8,22.79
TMP-ENT006-02051,ENT006,2024-03-26 10:00:00,22.47,22.86,22.42
TMP-ENT006-02052,ENT006,2024-03-26 11:00:00,21.98,23.04,22.38
TMP-ENT006-02053,ENT006,2024-03-26 12:00:00,22.98,23.17,22.88
TMP-ENT006-02054,ENT006,2024-03-26 13:00:00,22.25,22.08,23.04
TMP-ENT006-02055,ENT006,2024-03-26 14:00:00,22.8,21.88,22.02
TMP-ENT006-02056,ENT006,2024-03-26 15:00:00,20.99,20.81,20.86
TMP-ENT006-02057,ENT006,2024-03-26 16:00:00,19.6,19.61,19.74
TMP-ENT006-02058,ENT006,2024-03-26 17:00:00,18.3,18.03,18.29
TMP-ENT006-02059,ENT006,2024-03-26 18:00:00,14.93,14.79,14.95
TMP-ENT006-02060,ENT006,2024-03-26 19:00:00,14.59,14.58,14.92
TMP-ENT006-02061,ENT006,2024-03-26 20:00:00,14.67,14.44,14.52
TMP-ENT006-02062,ENT006,2024-03-26 21:00:00,14.55,14.65,14.37
TMP-ENT006-02063,ENT006,2024-03-26 22:00:00,14.41,15.31,15.19
TMP-ENT006-02064,ENT006,2024-03-26 23:00:00,15.6,15.2,14.92
TMP-ENT006-02065,ENT006,2024-03-27 00:00:00,15.84,15.94,14.89
TMP-ENT006-02066,ENT006,2024-03-27 01:00:00,14.11,14.31,14.62
TMP-ENT006-02067,ENT006,2024-03-27 02:00:00,14.69,14.81,14.45
TMP-ENT006-02068,ENT006,2024-03-27 03:00:00,14.99,14.4,14.23
