id,id_entrepot,datetime,capteur1,capteur2,capteur3
TMP-ENT009-02405,ENT009,2024-04-10 04:00:00,15.25,15.2,14.62
TMP-ENT009-02406,ENT009,2024-04-10 05:00:00,17.66,17.65,17.73
TMP-ENT009-02407,ENT009,2024-04-10 06:00:00,18.88,19.13,18.84
TMP-ENT009-02408,ENT009,2024-04-10 07:00:00,19.57,19.63,19.52
TMP-ENT009-02409,ENT009,2024-04-10 08:00:00,21.3,21.58,21.26
TMP-ENT009-02410,ENT009,2024-04-10 09:00:00,22.29,23.14,22.79
TMP-ENT009-02411,ENT009,2024-04-10 10:00:00,22.54,22.71,22.83
TMP-ENT009-02412,ENT009,2024-04-10 11:00:00,22.22,22.75,22.44
TMP-ENT009-02413,ENT009,2024-04-10 12:00:00,22.64,22.27,22.25
TMP-ENT009-02414,ENT009,2024-04-10 13:00:00,21.98,21.38,22.32
TMP-ENT009-02415,ENT009,2024-04-10 14:00:00,21.13,21.44,21.01
TMP-ENT009-02416,ENT009,2024-04-10 15:00:00,20.04,20.71,20.59
TMP-ENT009-02417,ENT009,2024-04-10 16:00:00,19.49,19.13,19.08
TMP-ENT009-02418,ENT009,2024-04-10 17:00:00,18.96,18.16,18.79
TMP-ENT009-02419,ENT009,2024-04-10 18:00:00,14.66,14.98,14.39
TMP-ENT009-02420,ENT009,2024-04-10 19:00:00,15.14,15.15,14.94
TMP-ENT009-02421,ENT009,2024-04-10 20:00:00,15.07,14.99,15.21
TMP-ENT009-02422,ENT009,2024-04-10 21:00:00,15.03,15.07,14.59
TMP-ENT009-02423,ENT009,2024-04-10 22:00:00,13.66,14.18,14.17
TMP-ENT009-02424,ENT009,2024-04-10 23:00:00,14.9,14.37,14.7
TMP-ENT009-02425,ENT009,2024-04-11 00:00:00,15.2,15.31,14.7
TMP-ENT009-02426,ENT009,2024-04-11 01:00:00,14.02,14.14,14.71
TMP-ENT009-02427,ENT009,2024-04-11 02:00:00,14.45,15.08,15.35
TMP-ENT009-02428,ENT009,2024-04-11 03:00:00,15.61,15.57,15.0
TMP-ENT009-02429,ENT009,2024-04-11 04:00:00,14.85,14.63,14.84
TMP-ENT009-02430,ENT009,2024-04-11 05:00:00,17.65,17.57,17.48
TMP-ENT009-02431,ENT009,2024-04-11 06:00:00,19.18,18.85,19.17
TMP-ENT009-02432,ENT009,2024-04-11 07:00:00,20.94,21.7,20.84
TMP-ENT009-02433,ENT009,2024-04-11 08:00:00,22.24,21.82,22.4
TMP-ENT009-02434,ENT009,2024-04-11 09:00:00,21.86,22.19,22.24
TMP-ENT009-02435,ENT009,2024-04-11 10:00:00,22.22,23.03,22.46
TMP-ENT009-02436,ENT009,2024-04-11 11:00:00,22.98,22.68,23.03
TMP-ENT009-02437,ENT009,2024-04-11 12:00:00,23.19,22.9,22.65
TMP-ENT009-02438,ENT009,2024-04-11 13:00:00,22.45,22.04,22.72
TMP-ENT009-02439,ENT009,2024-04-11 14:00:00,21.36,21.83,21.4
TMP-ENT009-02440,ENT009,2024-04-11 15:00:00,19.77,19.85,20.46
TMP-ENT009-02441,ENT009,2024-04-11 16:00:00,18.94,18.74,18.22
TMP-ENT009-02442,ENT009,2024-04-11 17:00:00,17.99,17.65,18.16
TMP-ENT009-02443,ENT009,2024-04-11 18:00:00,15.56,15.4,15.42
TMP-ENT009-02444,ENT009,2024-04-11 19:00:00,15.09,14.79,15.41
TMP-ENT009-02445,ENT009,2024-04-11 20:00:00,15.69,15.64,15.12
TMP-ENT009-02446,ENT009,2024-04-11 21:00:00,15.07,15.01,15.47
TMP-ENT009-02447,ENT009,2024-04-11 22:00:00,15.29,15.34,15.02
TMP-ENT009-02448,ENT009,2024-04-11 23:00:00,16.0,15.62,15.6
TMP-ENT009-02449,ENT009,2024-04-12 00:00:00,14.61,15.21,15.02
TMP-ENT009-02450,ENT009,2024-04-12 01:00:00,15.15,14.18,14.7
TMP-ENT009-02451,ENT009,2024-04-12 02:00:00,14.3,14.17,14.07
TMP-ENT009-02452,ENT009,2024-04-12 03:00:00,14.85,15.29,14.94
TMP-ENT009-02453,ENT009,2024-04-12 04:00:00,15.25,14.7,15.05
TMP-ENT009-02454,ENT009,2024-04-12 05:00:00,18.2,18.39,18.66
TMP-ENT009-02455,ENT009,2024-04-12 06:00:00,19.94,19.95,19.87
TMP-ENT009-02456,ENT009,2024-04-12 07:00:00,20.46,20.94,20.75
TMP-ENT009-02457,ENT009,2024-04-12 08:00:00,22.09,21.44,21.24
TMP-ENT009-02458,ENT009,2024-04-12 09:00:00,22.9,22.83,22.46
TMP-ENT009-02459,ENT009,2024-04-12 10:00:00,22.48,22.11,22.03
TMP-ENT009-02460,ENT009,2024-04-12 11:00:00,23.14,23.63,23.7
TMP-ENT009-02461,ENT009,2024-04-12 12:00:00,22.25,21.77,22.45
TMP-ENT009-02462,ENT009,2024-04-12 13:00:00,23.32,22.81,23.12
TMP-ENT009-02463,ENT009,2024-04-12 14:00:00,21.93,22.58,21.92
TMP-ENT009-02464,ENT009,2024-04-12 15:00:00,20.12,20.66,20.52
TMP-ENT009-02465,ENT009,2024-04-12 16:00:00,19.6,19.87,19.05
TMP-ENT009-02466,ENT009,2024-04-12 17:00:00,18.96,19.21,18.96
TMP-ENT009-02467,ENT009,2024-04-12 18:00:00,15.14,14.68,15.07
TMP-ENT009-02468,ENT009,2024-04-12 19:00:00,14.67,14.23,14.73
TMP-ENT009-02469,ENT009,2024-04-12 20:00:00,15.61,15.38,15.5
TMP-ENT009-02470,ENT009,2024-04-12 21:00:00,14.92,15.16,14.62
TMP-ENT009-02471,ENT009,2024-04-12 22:00:00,14.7,14.72,14.85
TMP-ENT009-02472,ENT009,2024-04-12 23:00:00,14.0,14.67,14.39
TMP-ENT009-02473,ENT009,2024-04-13 00:00:00,15.43,15.69,15.53
TMP-ENT009-02474,ENT009,2024-04-13 01:00:00,15.41,14.91,15.31
TMP-ENT009-02475,ENT009,2024-04-13 02:00:00,15.05,15.47,15.68
TMP-ENT009-02476,ENT009,2024-04-13 03:00:00,15.27,15.95,15.46
TMP-ENT009-02477,ENT009,2024-04-13 04:00:00,15.2,14.75,15.14
TMP-ENT009-02478,ENT009,2024-04-13 05:00:00,18.17,18.08,17.68
TMP-ENT009-02479,ENT009,2024-04-13 06:00:00,19.1,20.09,19.7
TMP-ENT009-02480,ENT009,2024-04-13 07:00:00,21.37,20.88,21.32
TMP-ENT009-02481,ENT009,2024-04-13 08:00:00,21.43,20.7,21.91
TMP-ENT009-02482,ENT009,2024-04-13 09:00:00,23.08,22.75,22.68
TMP-ENT009-02483,ENT009,2024-04-13 10:00:00,22.92,22.9,23.23
TMP-ENT009-02484,ENT009,2024-04-13 11:00:00,22.79,23.26,23.2
TMP-ENT009-02485,ENT009,2024-04-13 12:00:00,22.92,23.32,23.46
TMP-ENT009-02486,ENT009,2024-04-13 13:00:00,22.75,23.27,23.01
TMP-ENT009-02487,ENT009,2024-04-13 14:00:00,22.45,22.07,22.02
TMP-ENT009-02488,ENT009,2024-04-13 15:00:00,20.75,21.02,21.61
TMP-ENT009-02489,ENT009,2024-04-13 16:00:00,20.36,19.79,19.84
TMP-ENT009-02490,ENT009,2024-04-13 17:00:00,17.88,17.73,18.18
TMP-ENT009-02491,ENT009,2024-04-13 18:00:00,15.79,15.6,15.32
TMP-ENT009-02492,ENT009,2024-04-13 19:00:00,15.87,15.89,16.33
TMP-ENT009-02493,ENT009,2024-04-13 20:00:00,15.59,14.87,15.59
TMP-ENT009-02494,ENT009,2024-04-13 21:00:00,15.02,14.72,15.08
TMP-ENT009-02495,ENT009,2024-04-13 22:00:00,15.1,14.75,15.15
TMP-ENT009-02496,ENT009,2024-04-13 23:00:00,15.61,15.81,15.89
TMP-ENT009-02497,ENT009,2024-04-14 00:00:00,14.25,14.45,14.26
TMP-ENT009-02498,ENT009,2024-04-14 01:00:00,14.52,14.34,14.86
TMP-ENT009-02499,ENT009,2024-04-14 02:00:00,15.98,15.59,15.31
TMP-ENT009-02500,ENT009,2024-04-14 03:00:00,15.75,15.33,15.72
TMP-ENT009-02501,ENT009,2024-04-14 04:00:00,15.44,15.73,15.32
TMP-ENT009-02502,ENT009,2024-04-14 05:00:00,19.1,19.25,19.57
TMP-ENT009-02503,ENT009,2024-04-14 06:00:00,19.25,19.55,20.11
TMP-ENT009-02504,ENT009,2024-04-14 07:00:00,21.28,21.21,21.35
TMP-ENT009-02505,ENT009,2024-04-14 08:00:00,21.88,21.58,21.83
TMP-ENT009-02506,ENT009,2024-04-14 09:00:00,23.23,23.51,23.23
TMP-ENT009-02507,ENT009,2024-04-14 10:00:00,23.19,23.08,23.47
TMP-ENT009-02508,ENT009,2024-04-14 11:00:00,23.65,23.71,23.73
TMP-ENT009-02509,ENT009,2024-04-14 12:00:00,23.44,23.33,23.85
TMP-ENT009-02510,ENT009,2024-04-14 13:00:00,23.02,23.03,23.22
TMP-ENT009-02511,ENT009,2024-04-14 14:00:00,21.67,21.26,21.39
TMP-ENT009-02512,ENT009,2024-04-14 15:00:00,20.13,20.52,20.59
TMP-ENT009-02513,ENT009,2024-04-14 16:00:00,20.62,20.47,20.82
TMP-ENT009-02514,ENT009,2024-04-14 17:00:00,17.35,18.63,17.91
TMP-ENT009-02515,ENT009,2024-04-14 18:00:00,15.76,15.78,15.87
TMP-ENT009-02516,ENT009,2024-04-14 19:00:00,15.31,14.82,14.74
TMP-ENT009-02517,ENT009,2024-04-14 20:00:00,15.08,15.24,15.13
TMP-ENT009-02518,ENT009,2024-04-14 21:00:00,15.86,15.66,15.3
TMP-ENT009-02519,ENT009,2024-04-14 22:00:00,15.47,15.53,15.58
TMP-ENT009-02520,ENT009,2024-04-14 23:00:00,15.65,15.39,15.71
TMP-ENT009-02521,ENT009,2024-04-15 00:00:00,15.95,15.72,16.11
TMP-ENT009-02522,ENT009,2024-04-15 01:00:00,15.63,16.06,16.28
TMP-ENT009-02523,ENT009,2024-04-15 02:00:00,14.66,14.76,14.77
TMP-ENT009-02524,ENT009,2024-04-15 03:00:00,16.09,16.19,15.84
TMP-ENT009-02525,ENT009,2024-04-15 04:00:00,15.89,15.43,15.56
TMP-ENT009-02526,ENT009,2024-04-15 05:00:00,18.12,18.54,18.05
TMP-ENT009-02527,ENT009,2024-04-15 06:00:00,18.87,19.41,19.07
TMP-ENT009-02528,ENT009,2024-04-15 07:00:00,20.56,21.1,20.66
TMP-ENT009-02529,ENT009,2024-04-15 08:00:00,22.9,22.46,22.76
TMP-ENT009-02530,ENT009,2024-04-15 09:00:00,22.17,22.53,23.09
TMP-ENT009-02531,ENT009,2024-04-15 10:00:00,23.82,23.15,23.25
TMP-ENT009-02532,ENT009,2024-04-15 11:00:00,23.13,22.88,23.01
TMP-ENT009-02533,ENT009,2024-04-15 12:00:00,22.86,23.57,23.11
TMP-ENT009-02534,ENT009,2024-04-15 13:00:00,22.36,22.31,22.63
TMP-ENT009-02535,ENT009,2024-04-15 14:00:00,22.16,22.18,22.15
TMP-ENT009-02536,ENT009,2024-04-15 15:00:00,20.68,20.76,21.55
TMP-ENT009-02537,ENT009,2024-04-15 16:00:00,20.07,19.83,20.25
TMP-ENT009-02538,ENT009,2024-04-15 17:00:00,18.18,18.2,17.86
TMP-ENT009-02539,ENT009,2024-04-15 18:00:00,15.56,15.46,15.35
TMP-ENT009-02540,ENT009,2024-04-15 19:00:00,15.9,16.11,15.74
TMP-ENT009-02541,ENT009,2024-04-15 20:00:00,15.78,15.3,15.9
TMP-ENT009-02542,ENT009,2024-04-15 21:00:00,15.9,15.29,15.9
TMP-ENT009-02543,ENT009,2024-04-15 22:00:00,15.87,15.06,15.58
TMP-ENT009-02544,ENT009,2024-04-15 23:00:00,15.21,15.27,15.15
TMP-ENT009-02545,ENT009,2024-04-16 00:00:00,14.65,15.36,15.06
TMP-ENT009-02546,ENT009,2024-04-16 01:00:00,15.21,15.21,15.56
TMP-ENT009-02547,ENT009,2024-04-16 02:00:00,16.07,15.71,15.6
TMP-ENT009-02548,ENT009,2024-04-16 03:00:00,15.7,15.97,15.4
TMP-ENT009-02549,ENT009,2024-04-16 04:00:00,15.35,16.16,15.35
TMP-ENT009-02550,ENT009,2024-04-16 05:00:00,19.13,19.25,18.68
TMP-ENT009-02551,ENT009,2024-04-16 06:00:00,20.62,19.9,20.46
TMP-ENT009-02552,ENT009,2024-04-16 07:00:00,21.63,21.71,21.73
TMP-ENT009-02553,ENT009,2024-04-16 08:00:00,22.71,22.13,22.0
TMP-ENT009-02554,ENT009,2024-04-16 09:00:00,23.49,22.97,23.09
TMP-ENT009-02555,ENT009,2024-04-16 10:00:00,23.07,22.78,23.27
TMP-ENT009-02556,ENT009,2024-04-16 11:00:00,24.11,24.22,24.22
TMP-ENT009-02557,ENT009,2024-04-16 12:00:00,23.94,23.73,23.95
TMP-ENT009-02558,ENT009,2024-04-16 13:00:00,22.32,22.18,21.7
TMP-ENT009-02559,ENT009,2024-04-16 14:00:00,21.12,21.69,21.3
TMP-ENT009-02560,ENT009,2024-04-16 15:00:00,22.19,21.53,21.95
TMP-ENT009-02561,ENT009,2024-04-16 16:00:00,20.72,21.32,21.11
TMP-ENT009-02562,ENT009,2024-04-16 17:00:00,19.03,18.75,18.91
TMP-ENT009-02563,ENT009,2024-04-16 18:00:00,15.13,15.79,15.03
TMP-ENT009-02564,ENT009,2024-04-16 19:00:00,16.13,15.87,15.89
TMP-ENT009-02565,ENT009,2024-04-16 20:00:00,16.41,16.17,16.22
TMP-ENT009-02566,ENT009,2024-04-16 21:00:00,16.53,16.7,16.75
TMP-ENT009-02567,ENT009,2024-04-16 22:00:00,15.99,16.14,16.03
TMP-ENT009-02568,ENT009,2024-04-16 23:00:00,16.34,16.13,16.03
TMP-ENT009-02569,ENT009,2024-04-17 00:00:00,16.2,15.96,16.8
TMP-ENT009-02570,ENT009,2024-04-17 01:00:00,15.7,15.9,16.21
TMP-ENT009-02571,ENT009,2024-04-17 02:00:00,15.55,15.89,16.13
TMP-ENT009-02572,ENT009,2024-04-17 03:00:00,15.93,15.92,16.15
TMP-ENT009-02573,ENT009,2024-04-17 04:00:00,16.01,15.79,16.26
TMP-ENT009-02574,ENT009,2024-04-17 05:00:00,19.5,19.94,19.39
TMP-ENT009-02575,ENT009,2024-04-17 06:00:00,19.92,19.99,20.5
TMP-ENT009-02576,ENT009,2024-04-17 07:00:00,21.32,21.7,21.84
TMP-ENT009-02577,ENT009,2024-04-17 08:00:00,22.15,22.36,22.22
TMP-ENT009-02578,ENT009,2024-04-17 09:00:00,24.04,23.89,23.72
TMP-ENT009-02579,ENT009,2024-04-17 10:00:00,23.87,23.49,23.93
TMP-ENT009-02580,ENT009,2024-04-17 11:00:00,24.05,24.25,24.28
TMP-ENT009-02581,ENT009,2024-04-17 12:00:00,24.12,23.54,23.38
TMP-ENT009-02582,ENT009,2024-04-17 13:00:00,22.15,22.6,21.89
TMP-ENT009-02583,ENT009,2024-04-17 14:00:00,22.16,21.88,22.01
TMP-ENT009-02584,ENT009,2024-04-17 15:00:00,20.86,21.34,20.54
TMP-ENT009-02585,ENT009,2024-04-17 16:00:00,20.32,20.15,19.66
TMP-ENT009-02586,ENT009,2024-04-17 17:00:00,18.47,19.14,18.52
TMP-ENT009-02587,ENT009,2024-04-17 18:00:00,15.94,16.1,16.11
TMP-ENT009-02588,ENT009,2024-04-17 19:00:00,15.63,16.02,16.13
TMP-ENT009-02589,ENT009,2024-04-17 20:00:00,14.9,16.06,15.43
TMP-ENT009-02590,ENT009,2024-04-17 21:00:00,15.55,15.7,16.14
TMP-ENT009-02591,ENT009,2024-04-17 22:00:00,15.72,15.66,15.64
TMP-ENT009-02592,ENT009,2024-04-17 23:00:00,17.62,17.24,16.88
TMP-ENT009-02593,ENT009,2024-04-18 00:00:00,15.36,15.23,14.69
TMP-ENT009-02594,ENT009,2024-04-18 01:00:00,15.83,16.71,15.41
TMP-ENT009-02595,ENT009,2024-04-18 02:00:00,15.75,15.76,15.91
TMP-ENT009-02596,ENT009,2024-04-18 03:00:00,15.8,16.04,15.26
TMP-ENT009-02597,ENT009,2024-04-18 04:00:00,16.71,16.63,16.23
TMP-ENT009-02598,ENT009,2024-04-18 05:00:00,19.08,19.01,18.81
TMP-ENT009-02599,ENT009,2024-04-18 06:00:00,20.64,20.95,20.29
TMP-ENT009-02600,ENT009,2024-04-18 07:00:00,21.6,21.54,21.21
TMP-ENT009-02601,ENT009,2024-04-18 08:00:00,22.75,21.78,22.49
TMP-ENT009-02602,ENT009,2024-04-18 09:00:00,23.67,23.92,23.6
TMP-ENT009-02603,ENT009,2024-04-18 10:00:00,23.02,22.94,23.25
TMP-ENT009-02604,ENT009,2024-04-18 11:00:00,23.59,23.86,23.58
TMP-ENT009-02605,ENT009,2024-04-18 12:00:00,24.11,24.53,23.58
TMP-ENT009-02606,ENT009,2024-04-18 13:00:00,23.14,22.9,22.64
TMP-ENT009-02607,ENT009,2024-04-18 14:00:00,22.09,22.42,22.83
TMP-ENT009-02608,ENT009,2024-04-18 15:00:00,21.54,20.91,20.77
TMP-ENT009-02609,ENT009,2024-04-18 16:00:00,20.48,20.49,20.29
TMP-ENT009-02610,ENT009,2024-04-18 17:00:00,18.17,18.25,18.87
TMP-ENT009-02611,ENT009,2024-04-18 18:00:00,16.81,16.94,16.56
TMP-ENT009-02612,ENT009,2024-04-18 19:00:00,16.19,16.65,16.46
TMP-ENT009-02613,ENT009,2024-04-18 20:00:00,15.93,16.28,15.8
TMP-ENT009-02614,ENT009,2024-04-18 21:00:00,16.01,15.98,16.31
TMP-ENT009-02615,ENT009,2024-04-18 22:00:00,16.69,16.41,15.9
TMP-ENT009-02616,ENT009,2024-04-18 23:00:00,15.43,16.05,16.02
TMP-ENT009-02617,ENT009,2024-04-19 00:00:00,16.63,15.63,16.1
TMP-ENT009-02618,ENT009,2024-04-19 01:00:00,14.95,15.95,15.28
TMP-ENT009-02619,ENT009,2024-04-19 02:00:00,15.95,16.43,16.1
TMP-ENT009-02620,ENT009,2024-04-19 03:00:00,15.95,15.91,15.87
TMP-ENT009-02621,ENT009,2024-04-19 04:00:00,15.9,16.2,16.21
TMP-ENT009-02622,ENT009,2024-04-19 05:00:00,19.08,18.83,19.64
TMP-ENT009-02623,ENT009,2024-04-19 06:00:00,20.0,20.3,20.45
TMP-ENT009-02624,ENT009,2024-04-19 07:00:00,22.86,22.97,22.57
TMP-ENT009-02625,ENT009,2024-04-19 08:00:00,23.41,23.6,23.07
TMP-ENT009-02626,ENT009,2024-04-19 09:00:00,23.06,23.99,23.45
TMP-ENT009-02627,ENT009,2024-04-19 10:00:00,23.45,23.93,23.39
TMP-ENT009-02628,ENT009,2024-04-19 11:00:00,23.91,24.05,23.36
TMP-ENT009-02629,ENT009,2024-04-19 12:00:00,23.66,23.17,23.13
TMP-ENT009-02630,ENT009,2024-04-19 13:00:00,23.34,23.01,23.3
TMP-ENT009-02631,ENT009,2024-04-19 14:00:00,21.89,22.12,22.19
TMP-ENT009-02632,ENT009,2024-04-19 15:00:00,22.56,21.77,21.24
TMP-ENT009-02633,ENT009,2024-04-19 16:00:00,21.2,20.83,21.44
TMP-ENT009-02634,ENT009,2024-04-19 17:00:00,18.91,19.01,19.2
TMP-ENT009-02635,ENT009,2024-04-19 18:00:00,17.2,17.74,17.33
TMP-ENT009-02636,ENT009,2024-04-19 19:00:00,16.61,16.14,16.3
TMP-ENT009-02637,ENT009,2024-04-19 20:00:00,15.33,15.17,15.17
TMP-ENT009-02638,ENT009,2024-04-19 21:00:00,15.66,15.74,16.33
TMP-ENT009-02639,ENT009,2024-04-19 22:00:00,15.99,15.57,15.97
TMP-ENT009-02640,ENT009,2024-04-19 23:00:00,16.31,15.99,16.18
TMP-ENT009-02641,ENT009,2024-04-20 00:00:00,16.81,17.33,17.2
TMP-ENT009-02642,ENT009,2024-04-20 01:00:00,16.01,16.17,16.54
TMP-ENT009-02643,ENT009,2024-04-20 02:00:00,16.1,16.15,16.28
TMP-ENT009-02644,ENT009,2024-04-20 03:00:00,16.76,16.67,16.65
TMP-ENT009-02645,ENT009,2024-04-20 04:00:00,16.36,16.11,16.55
TMP-ENT009-02646,ENT009,2024-04-20 05:00:00,19.46,19.26,19.41
TMP-ENT009-02647,ENT009,2024-04-20 06:00:00,20.56,20.82,21.0
TMP-ENT009-02648,ENT009,2024-04-20 07:00:00,21.29,21.06,21.48
TMP-ENT009-02649,ENT009,2024-04-20 08:00:00,22.13,22.67,22.63
TMP-ENT009-02650,ENT009,2024-04-20 09:00:00,23.62,24.11,23.66
TMP-ENT009-02651,ENT009,2024-04-20 10:00:00,24.57,24.38,24.43
TMP-ENT009-02652,ENT009,2024-04-20 11:00:00,24.83,25.6,24.76
TMP-ENT009-02653,ENT009,2024-04-20 12:00:00,23.58,23.86,23.8
TMP-ENT009-02654,ENT009,2024-04-20 13:00:00,23.22,23.17,23.41
TMP-ENT009-02655,ENT009,2024-04-20 14:00:00,22.48,22.76,23.43
TMP-ENT009-02656,ENT009,2024-04-20 15:00:00,21.89,21.69,21.53
TMP-ENT009-02657,ENT009,2024-04-20 16:00:00,20.58,20.97,20.9
TMP-ENT009-02658,ENT009,2024-04-20 17:00:00,18.52,19.05,18.89
TMP-ENT009-02659,ENT009,2024-04-20 18:00:00,16.13,16.26,16.14
TMP-ENT009-02660,ENT009,2024-04-20 19:00:00,16.72,17.23,16.92
TMP-ENT009-02661,ENT009,2024-04-20 20:00:00,15.3,15.76,15.78
TMP-ENT009-02662,ENT009,2024-04-20 21:00:00,16.25,16.37,16.25
TMP-ENT009-02663,ENT009,2024-04-20 22:00:00,16.3,16.37,16.49
TMP-ENT009-02664,ENT009,2024-04-20 23:00:00,16.0,15.35,14.73
TMP-ENT009-02665,ENT009,2024-04-21 00:00:00,15.92,16.07,16.68
TMP-ENT009-02666,ENT009,2024-04-21 01:00:00,16.18,16.77,16.03
TMP-ENT009-02667,ENT009,2024-04-21 02:00:00,16.14,16.01,16.68
TMP-ENT009-02668,ENT009,2024-04-21 03:00:00,15.71,15.57,15.85
TMP-ENT009-02669,ENT009,2024-04-21 04:00:00,15.99,15.53,15.91
TMP-ENT009-02670,ENT009,2024-04-21 05:00:00,19.26,19.12,19.22
TMP-ENT009-02671,ENT009,2024-04-21 06:00:00,20.8,20.78,21.04
TMP-ENT009-02672,ENT009,2024-04-21 07:00:00,22.84,22.48,22.32
TMP-ENT009-02673,ENT009,2024-04-21 08:00:00,23.1,22.84,23.58
TMP-ENT009-02674,ENT009,2024-04-21 09:00:00,23.16,23.37,23.31
TMP-ENT009-02675,ENT009,2024-04-21 10:00:00,24.5,24.17,24.37
TMP-ENT009-02676,ENT009,2024-04-21 11:00:00,23.68,24.4,23.83
TMP-ENT009-02677,ENT009,2024-04-21 12:00:00,24.48,24.48,24.04
TMP-ENT009-02678,ENT009,2024-04-21 13:00:00,23.18,23.28,23.53
TMP-ENT009-02679,ENT009,2024-04-21 14:00:00,23.62,23.17,23.2
TMP-ENT009-02680,ENT009,2024-04-21 15:00:00,21.71,21.96,21.68
TMP-ENT009-02681,ENT009,2024-04-21 16:00:00,21.35,21.61,21.34
TMP-ENT009-02682,ENT009,2024-04-21 17:00:00,19.19,18.91,19.35
TMP-ENT009-02683,ENT009,2024-04-21 18:00:00,15.91,16.29,16.15
TMP-ENT009-02684,ENT009,2024-04-21 19:00:00,16.67,16.47,17.39
TMP-ENT009-02685,ENT009,2024-04-21 20:00:00,16.28,15.77,16.21
TMP-ENT009-02686,ENT009,2024-04-21 21:00:00,16.39,16.53,16.89
TMP-ENT009-02687,ENT009,2024-04-21 22:00:00,15.46,16.33,16.0
TMP-ENT009-02688,ENT009,2024-04-21 23:00:00,16.45,16.58,16.74
TMP-ENT009-02689,ENT009,2024-04-22 00:00:00,16.24,16.22,16.42
TMP-ENT009-02690,ENT009,2024-04-22 01:00:00,16.47,16.16,16.51
TMP-ENT009-02691,ENT009,2024-04-22 02:00:00,16.72,16.33,16.62
TMP-ENT009-02692,ENT009,2024-04-22 03:00:00,17.64,17.8,17.48
TMP-ENT009-02693,ENT009,2024-04-22 04:00:00,17.02,16.92,17.03
TMP-ENT009-02694,ENT009,2024-04-22 05:00:00,19.76,19.48,19.56
TMP-ENT009-02695,ENT009,2024-04-22 06:00:00,20.98,21.19,21.14
TMP-ENT009-02696,ENT009,2024-04-22 07:00:00,21.75,21.67,20.76
TMP-ENT009-02697,ENT009,2024-04-22 08:00:00,23.44,23.62,23.39
TMP-ENT009-02698,ENT009,2024-04-22 09:00:00,22.99,23.19,23.93
TMP-ENT009-02699,ENT009,2024-04-22 10:00:00,25.23,24.51,24.55
TMP-ENT009-02700,ENT009,2024-04-22 11:00:00,24.81,24.08,25.04
TMP-ENT009-02701,ENT009,2024-04-22 12:00:00,24.94,24.64,25.24
TMP-ENT009-02702,ENT009,2024-04-22 13:00:00,24.37,24.37,24.25
TMP-ENT009-02703,ENT009,2024-04-22 14:00:00,23.08,23.03,23.86
TMP-ENT009-02704,ENT009,2024-04-22 15:00:00,21.65,22.04,21.49
TMP-ENT009-02705,ENT009,2024-04-22 16:00:00,21.13,20.69,21.46
TMP-ENT009-02706,ENT009,2024-04-22 17:00:00,19.86,20.46,20.41
TMP-ENT009-02707,ENT009,2024-04-22 18:00:00,16.87,16.91,16.41
TMP-ENT009-02708,ENT009,2024-04-22 19:00:00,16.45,17.21,16.59
TMP-ENT009-02709,ENT009,2024-04-22 20:00:00,16.3,16.52,16.68
TMP-ENT009-02710,ENT009,2024-04-22 21:00:00,16.36,15.77,15.68
TMP-ENT009-02711,ENT009,2024-04-22 22:00:00,16.17,17.18,16.7
TMP-ENT009-02712,ENT009,2024-04-22 23:00:00,16.34,16.59,16.56
TMP-ENT009-02713,ENT009,2024-04-23 00:00:00,15.55,16.4,15.47
TMP-ENT009-02714,ENT009,2024-04-23 01:00:00,16.34,16.48,16.95
TMP-ENT009-02715,ENT009,2024-04-23 02:00:00,15.85,16.67,16.86
TMP-ENT009-02716,ENT009,2024-04-23 03:00:00,16.25,15.8,16.14
TMP-ENT009-02717,ENT009,2024-04-23 04:00:00,16.1,16.35,17.02
TMP-ENT009-02718,ENT009,2024-04-23 05:00:00,19.81,19.81,19.66
TMP-ENT009-02719,ENT009,2024-04-23 06:00:00,21.11,21.29,20.84
TMP-ENT009-02720,ENT009,2024-04-23 07:00:00,21.98,22.14,22.15
TMP-ENT009-02721,ENT009,2024-04-23 08:00:00,22.03,21.64,22.38
TMP-ENT009-02722,ENT009,2024-04-23 09:00:00,24.42,23.58,23.94
TMP-ENT009-02723,ENT009,2024-04-23 10:00:00,24.61,24.66,25.35
TMP-ENT009-02724,ENT009,2024-04-23 11:00:00,24.87,24.51,24.09
TMP-ENT009-02725,ENT009,2024-04-23 12:00:00,23.96,24.88,24.26
TMP-ENT009-02726,ENT009,2024-04-23 13:00:00,23.4,24.6,24.3
TMP-ENT009-02727,ENT009,2024-04-23 14:00:00,22.96,23.1,22.98
TMP-ENT009-02728,ENT009,2024-04-23 15:00:00,22.16,22.55,21.93
TMP-ENT009-02729,ENT009,2024-04-23 16:00:00,20.56,20.16,20.9
TMP-ENT009-02730,ENT009,2024-04-23 17:00:00,19.2,19.39,19.43
TMP-ENT009-02731,ENT009,2024-04-23 18:00:00,16.27,16.53,17.23
TMP-ENT009-02732,ENT009,2024-04-23 19:00:00,16.99,17.3,16.84
TMP-ENT009-02733,ENT009,2024-04-23 20:00:00,16.46,16.99,16.73
TMP-ENT009-02734,ENT009,2024-04-23 21:00:00,17.1,17.14,17.49
TMP-ENT009-02735,ENT009,2024-04-23 22:00:00,16.5,16.72,17.09
TMP-ENT009-02736,ENT009,2024-04-23 23:00:00,16.2,16.15,16.98
