timestamp,capteur_id,temperature,humidite
2025-04-05 07:00:00,SN-TDI-2026-001,22.37,52.9
2025-04-05 08:00:00,SN-TDI-2026-001,21.38,52.04
2025-04-05 09:00:00,SN-TDI-2026-001,19.64,51.76
2025-04-05 10:00:00,SN-TDI-2026-001,21.44,49.32
2025-04-05 11:00:00,SN-TDI-2026-001,20.03,49.45
2025-04-05 12:00:00,SN-TDI-2026-001,21.89,48.8
2025-04-05 13:00:00,SN-TDI-2026-001,22.09,52.77
2025-04-05 14:00:00,SN-TDI-2026-001,21.3,45.68
2025-04-05 15:00:00,SN-TDI-2026-001,19.59,53.28
2025-04-05 16:00:00,SN-TDI-2026-001,20.81,45.63
2025-04-05 17:00:00,SN-TDI-2026-001,20.2,53.8
2025-04-05 18:00:00,SN-TDI-2026-001,22.28,46.91
2025-04-05 19:00:00,SN-TDI-2026-001,21.04,47.89
2025-04-05 20:00:00,SN-TDI-2026-001,20.81,42.91
2025-04-05 21:00:00,SN-TDI-2026-001,20.49,48.75
2025-04-05 22:00:00,SN-TDI-2026-001,19.54,47.97
2025-04-05 23:00:00,SN-TDI-2026-001,21.93,45.67
2025-04-06 00:00:00,SN-TDI-2026-001,21.8,46.86
2025-04-06 01:00:00,SN-TDI-2026-001,20.29,53.08
2025-04-06 02:00:00,SN-TDI-2026-001,19.36,52.64
2025-04-06 03:00:00,SN-TDI-2026-001,21.06,51.2
2025-04-06 04:00:00,SN-TDI-2026-001,19.68,50.83
2025-04-06 05:00:00,SN-TDI-2026-001,22.35,45.49
2025-04-06 06:00:00,SN-TDI-2026-001,19.74,49.06
2025-04-06 07:00:00,SN-TDI-2026-001,21.52,48.65
2025-04-06 08:00:00,SN-TDI-2026-001,22.0,43.12
2025-04-06 09:00:00,SN-TDI-2026-001,22.97,50.71
2025-04-06 10:00:00,SN-TDI-2026-001,21.54,43.84
2025-04-06 11:00:00,SN-TDI-2026-001,19.58,51.72
2025-04-06 12:00:00,SN-TDI-2026-001,23.67,47.97
2025-04-06 13:00:00,SN-TDI-2026-001,19.55,44.22
2025-04-06 14:00:00,SN-TDI-2026-001,17.48,52.62
2025-04-06 15:00:00,SN-TDI-2026-001,18.78,47.24
2025-04-06 16:00:00,SN-TDI-2026-001,24.72,51.32
2025-04-06 17:00:00,SN-TDI-2026-001,21.28,55.97
2025-04-06 18:00:00,SN-TDI-2026-001,19.98,50.93
2025-04-06 19:00:00,SN-TDI-2026-001,19.83,48.3
2025-04-06 20:00:00,SN-TDI-2026-001,22.54,50.01
2025-04-06 21:00:00,SN-TDI-2026-001,20.23,49.51
2025-04-06 22:00:00,SN-TDI-2026-001,21.05,57.03
2025-04-06 23:00:00,SN-TDI-2026-001,21.11,52.36
2025-04-07 00:00:00,SN-TDI-2026-001,19.46,54.66
2025-04-07 01:00:00,SN-TDI-2026-001,21.95,54.47
2025-04-07 02:00:00,SN-TDI-2026-001,19.42,50.06
2025-04-07 03:00:00,SN-TDI-2026-001,20.86,57.47
2025-04-07 04:00:00,SN-TDI-2026-001,20.79,54.06
2025-04-07 05:00:00,SN-TDI-2026-001,18.51,52.7
2025-04-07 06:00:00,SN-TDI-2026-001,18.64,47.11
2025-04-07 07:00:00,SN-TDI-2026-001,20.37,39.77
2025-04-07 08:00:00,SN-TDI-2026-001,23.94,41.37
2025-04-07 09:00:00,SN-TDI-2026-001,19.5,49.42
2025-04-07 10:00:00,SN-TDI-2026-001,23.25,49.42
2025-04-07 11:00:00,SN-TDI-2026-001,20.22,46.57
2025-04-07 12:00:00,SN-TDI-2026-001,20.58,44.56
2025-04-07 13:00:00,SN-TDI-2026-001,23.51,51.67
2025-04-07 14:00:00,SN-TDI-2026-001,19.66,45.55
2025-04-07 15:00:00,SN-TDI-2026-001,22.4,52.02
2025-04-07 16:00:00,SN-TDI-2026-001,23.4,51.07
2025-04-07 17:00:00,SN-TDI-2026-001,19.65,46.46
2025-04-07 18:00:00,SN-TDI-2026-001,19.8,56.03
2025-04-07 19:00:00,SN-TDI-2026-001,20.12,54.33
2025-04-07 20:00:00,SN-TDI-2026-001,21.45,54.26
2025-04-07 21:00:00,SN-TDI-2026-001,20.82,52.2
2025-04-07 22:00:00,SN-TDI-2026-001,21.49,52.76
2025-04-07 23:00:00,SN-TDI-2026-001,20.68,48.66
2025-04-08 00:00:00,SN-TDI-2026-001,20.56,49.39
2025-04-08 01:00:00,SN-TDI-2026-001,22.67,43.74
2025-04-08 02:00:00,SN-TDI-2026-001,21.84,51.4
2025-04-08 03:00:00,SN-TDI-2026-001,21.62,49.67
2025-04-08 04:00:00,SN-TDI-2026-001,20.1,55.24
2025-04-08 05:00:00,SN-TDI-2026-001,17.87,47.85
2025-04-08 06:00:00,SN-TDI-2026-001,20.01,49.83
2025-04-08 07:00:00,SN-TDI-2026-001,21.19,46.73
2025-04-08 08:00:00,SN-TDI-2026-001,21.6,47.17
2025-04-08 09:00:00,SN-TDI-2026-001,21.38,45.77
2025-04-08 10:00:00,SN-TDI-2026-001,21.22,45.44
2025-04-08 11:00:00,SN-TDI-2026-001,21.53,46.24
2025-04-08 12:00:00,SN-TDI-2026-001,20.91,44.97
2025-04-08 13:00:00,SN-TDI-2026-001,20.91,48.47
2025-04-08 14:00:00,SN-TDI-2026-001,21.42,49.35
2025-04-08 15:00:00,SN-TDI-2026-001,20.42,46.24
2025-04-08 16:00:00,SN-TDI-2026-001,23.56,46.32
2025-04-08 17:00:00,SN-TDI-2026-001,24.52,47.16
2025-04-08 18:00:00,SN-TDI-2026-001,20.97,49.81
2025-04-08 19:00:00,SN-TDI-2026-001,18.67,43.79
2025-04-08 20:00:00,SN-TDI-2026-001,18.8,43.98
2025-04-08 21:00:00,SN-TDI-2026-001,21.68,43.6
2025-04-08 22:00:00,SN-TDI-2026-001,21.06,49.83
2025-04-08 23:00:00,SN-TDI-2026-001,22.63,53.04
2025-04-09 00:00:00,SN-TDI-2026-001,19.81,43.38
2025-04-09 01:00:00,SN-TDI-2026-001,21.6,49.57
2025-04-09 02:00:00,SN-TDI-2026-001,23.42,45.9
2025-04-09 03:00:00,SN-TDI-2026-001,17.64,43.73
2025-04-09 04:00:00,SN-TDI-2026-001,22.21,42.47
2025-04-09 05:00:00,SN-TDI-2026-001,22.42,45.92
2025-04-09 06:00:00,SN-TDI-2026-001,19.92,43.56
2025-04-09 07:00:00,SN-TDI-2026-001,22.16,46.58
2025-04-09 08:00:00,SN-TDI-2026-001,18.84,44.83
2025-04-09 09:00:00,SN-TDI-2026-001,21.49,47.79
2025-04-09 10:00:00,SN-TDI-2026-001,21.27,47.64
2025-04-09 11:00:00,SN-TDI-2026-001,22.59,52.37
2025-04-09 12:00:00,SN-TDI-2026-001,23.7,44.58
2025-04-09 13:00:00,SN-TDI-2026-001,20.5,48.97
2025-04-09 14:00:00,SN-TDI-2026-001,18.65,47.46
2025-04-09 15:00:00,SN-TDI-2026-001,23.97,44.03
2025-04-09 16:00:00,SN-TDI-2026-001,20.02,48.23
2025-04-09 17:00:00,SN-TDI-2026-001,21.02,51.11
2025-04-09 18:00:00,SN-TDI-2026-001,22.85,47.02
2025-04-09 19:00:00,SN-TDI-2026-001,21.64,41.42
2025-04-09 20:00:00,SN-TDI-2026-001,19.45,45.55
2025-04-09 21:00:00,SN-TDI-2026-001,19.81,53.21
2025-04-09 22:00:00,SN-TDI-2026-001,22.02,46.53
2025-04-09 23:00:00,SN-TDI-2026-001,22.34,48.88
2025-04-10 00:00:00,SN-TDI-2026-001,19.2,51.32
2025-04-10 01:00:00,SN-TDI-2026-001,21.32,43.5
2025-04-10 02:00:00,SN-TDI-2026-001,22.43,51.37
2025-04-10 03:00:00,SN-TDI-2026-001,19.94,46.31
2025-04-10 04:00:00,SN-TDI-2026-001,22.74,58.89
2025-04-10 05:00:00,SN-TDI-2026-001,22.32,46.51
2025-04-10 06:00:00,SN-TDI-2026-001,18.27,49.14
2025-04-10 07:00:00,SN-TDI-2026-001,25.59,55.3
2025-04-10 08:00:00,SN-TDI-2026-001,23.46,44.99
2025-04-10 09:00:00,SN-TDI-2026-001,21.61,48.79
2025-04-10 10:00:00,SN-TDI-2026-001,21.36,52.47
2025-04-10 11:00:00,SN-TDI-2026-001,25.01,47.84
2025-04-10 12:00:00,SN-TDI-2026-001,21.4,43.78
2025-04-10 13:00:00,SN-TDI-2026-001,23.34,51.65
2025-04-10 14:00:00,SN-TDI-2026-001,21.62,43.88
2025-04-10 15:00:00,SN-TDI-2026-001,22.11,55.54
2025-04-10 16:00:00,SN-TDI-2026-001,20.79,46.15
2025-04-10 17:00:00,SN-TDI-2026-001,22.98,48.9
2025-04-10 18:00:00,SN-TDI-2026-001,22.35,46.92
2025-04-10 19:00:00,SN-TDI-2026-001,19.14,50.77
2025-04-10 20:00:00,SN-TDI-2026-001,20.87,45.37
2025-04-10 21:00:00,SN-TDI-2026-001,21.33,42.79
2025-04-10 22:00:00,SN-TDI-2026-001,22.23,47.88
2025-04-10 23:00:00,SN-TDI-2026-001,19.55,51.45
2025-04-11 00:00:00,SN-TDI-2026-001,23.31,45.37
2025-04-11 01:00:00,SN-TDI-2026-001,22.6,54.74
2025-04-11 02:00:00,SN-TDI-2026-001,19.88,52.23
2025-04-11 03:00:00,SN-TDI-2026-001,19.46,53.15
2025-04-11 04:00:00,SN-TDI-2026-001,20.69,48.22
2025-04-11 05:00:00,SN-TDI-2026-001,20.65,44.68
2025-04-11 06:00:00,SN-TDI-2026-001,21.46,54.44
2025-04-11 07:00:00,SN-TDI-2026-001,22.24,48.51
2025-04-11 08:00:00,SN-TDI-2026-001,20.74,51.15
2025-04-11 09:00:00,SN-TDI-2026-001,20.34,46.34
2025-04-11 10:00:00,SN-TDI-2026-001,23.03,45.72
2025-04-11 11:00:00,SN-TDI-2026-001,23.55,45.49
2025-04-11 12:00:00,SN-TDI-2026-001,18.47,51.11
2025-04-11 13:00:00,SN-TDI-2026-001,21.67,48.69
2025-04-11 14:00:00,SN-TDI-2026-001,21.05,42.78
2025-04-11 15:00:00,SN-TDI-2026-001,21.45,47.13
2025-04-11 16:00:00,SN-TDI-2026-001,23.99,43.19
2025-04-11 17:00:00,SN-TDI-2026-001,24.14,38.53
2025-04-11 18:00:00,SN-TDI-2026-001,19.52,42.92
2025-04-11 19:00:00,SN-TDI-2026-001,21.35,50.12
2025-04-11 20:00:00,SN-TDI-2026-001,22.96,49.58
2025-04-11 21:00:00,SN-TDI-2026-001,21.46,49.67
2025-04-11 22:00:00,SN-TDI-2026-001,22.84,48.74
2025-04-11 23:00:00,SN-TDI-2026-001,21.97,46.71
2025-04-12 00:00:00,SN-TDI-2026-001,22.01,47.61
2025-04-12 01:00:00,SN-TDI-2026-001,21.92,41.87
2025-04-12 02:00:00,SN-TDI-2026-001,22.39,49.18
2025-04-12 03:00:00,SN-TDI-2026-001,24.14,57.3
2025-04-12 04:00:00,SN-TDI-2026-001,21.36,55.59
2025-04-12 05:00:00,SN-TDI-2026-001,22.22,53.1
2025-04-12 06:00:00,SN-TDI-2026-001,21.73,42.24
2025-04-12 07:00:00,SN-TDI-2026-001,22.8,46.21
2025-04-12 08:00:00,SN-TDI-2026-001,21.35,59.34
2025-04-12 09:00:00,SN-TDI-2026-001,23.36,43.73
2025-04-12 10:00:00,SN-TDI-2026-001,21.14,52.29
2025-04-12 11:00:00,SN-TDI-2026-001,19.74,48.06
2025-04-12 12:00:00,SN-TDI-2026-001,20.61,50.55
2025-04-12 13:00:00,SN-TDI-2026-001,21.8,42.66
2025-04-12 14:00:00,SN-TDI-2026-001,20.53,53.59
2025-04-12 15:00:00,SN-TDI-2026-001,20.37,58.09
2025-04-12 16:00:00,SN-TDI-2026-001,24.84,49.65
2025-04-12 17:00:00,SN-TDI-2026-001,21.58,51.37
2025-04-12 18:00:00,SN-TDI-2026-001,24.35,47.06
2025-04-12 19:00:00,SN-TDI-2026-001,23.94,46.32
2025-04-12 20:00:00,SN-TDI-2026-001,22.54,48.13
2025-04-12 21:00:00,SN-TDI-2026-001,20.7,51.5
2025-04-12 22:00:00,SN-TDI-2026-001,23.81,46.3
2025-04-12 23:00:00,SN-TDI-2026-001,21.81,48.99
2025-04-13 00:00:00,SN-TDI-2026-001,22.46,41.21
2025-04-13 01:00:00,SN-TDI-2026-001,22.46,48.53
2025-04-13 02:00:00,SN-TDI-2026-001,19.64,43.65
2025-04-13 03:00:00,SN-TDI-2026-001,20.23,53.25
2025-04-13 04:00:00,SN-TDI-2026-001,24.26,46.47
2025-04-13 05:00:00,SN-TDI-2026-001,20.88,47.18
2025-04-13 06:00:00,SN-TDI-2026-001,20.21,50.18
2025-04-13 07:00:00,SN-TDI-2026-001,19.72,41.44
2025-04-13 08:00:00,SN-TDI-2026-001,20.26,47.34
2025-04-13 09:00:00,SN-TDI-2026-001,22.63,50.94
2025-04-13 10:00:00,SN-TDI-2026-001,23.1,46.77
2025-04-13 11:00:00,SN-TDI-2026-001,18.82,47.15
2025-04-13 12:00:00,SN-TDI-2026-001,19.77,44.58
2025-04-13 13:00:00,SN-TDI-2026-001,18.41,40.87
2025-04-13 14:00:00,SN-TDI-2026-001,22.02,46.65
2025-04-13 15:00:00,SN-TDI-2026-001,22.06,48.69
2025-04-13 16:00:00,SN-TDI-2026-001,23.76,47.69
2025-04-13 17:00:00,SN-TDI-2026-001,21.4,42.4
2025-04-13 18:00:00,SN-TDI-2026-001,21.61,40.41
2025-04-13 19:00:00,SN-TDI-2026-001,21.24,47.77
2025-04-13 20:00:00,SN-TDI-2026-001,24.86,41.09
2025-04-13 21:00:00,SN-TDI-2026-001,20.86,39.17
2025-04-13 22:00:00,SN-TDI-2026-001,19.43,47.08
2025-04-13 23:00:00,SN-TDI-2026-001,22.03,47.3
2025-04-14 00:00:00,SN-TDI-2026-001,20.7,51.36
2025-04-14 01:00:00,SN-TDI-2026-001,21.74,49.28
2025-04-14 02:00:00,SN-TDI-2026-001,23.73,43.16
2025-04-14 03:00:00,SN-TDI-2026-001,20.73,47.8
2025-04-14 04:00:00,SN-TDI-2026-001,19.49,52.98
2025-04-14 05:00:00,SN-TDI-2026-001,23.55,47.86
2025-04-14 06:00:00,SN-TDI-2026-001,22.86,42.1
2025-04-14 07:00:00,SN-TDI-2026-001,22.17,45.07
2025-04-14 08:00:00,SN-TDI-2026-001,21.92,50.07
2025-04-14 09:00:00,SN-TDI-2026-001,18.43,48.68
2025-04-14 10:00:00,SN-TDI-2026-001,19.33,50.03
2025-04-14 11:00:00,SN-TDI-2026-001,20.52,46.84
2025-04-14 12:00:00,SN-TDI-2026-001,21.44,45.68
2025-04-14 13:00:00,SN-TDI-2026-001,20.5,47.07
2025-04-14 14:00:00,SN-TDI-2026-001,24.1,47.94
2025-04-14 15:00:00,SN-TDI-2026-001,23.85,48.67
2025-04-14 16:00:00,SN-TDI-2026-001,23.59,51.68
2025-04-14 17:00:00,SN-TDI-2026-001,23.32,44.11
2025-04-14 18:00:00,SN-TDI-2026-001,23.98,47.43
2025-04-14 19:00:00,SN-TDI-2026-001,23.15,40.95
2025-04-14 20:00:00,SN-TDI-2026-001,21.82,45.14
2025-04-14 21:00:00,SN-TDI-2026-001,21.57,44.79
2025-04-14 22:00:00,SN-TDI-2026-001,20.48,52.58
2025-04-14 23:00:00,SN-TDI-2026-001,23.66,42.14
2025-04-15 00:00:00,SN-TDI-2026-001,20.73,49.79
2025-04-15 01:00:00,SN-TDI-2026-001,19.07,45.28
2025-04-15 02:00:00,SN-TDI-2026-001,22.38,51.57
2025-04-15 03:00:00,SN-TDI-2026-001,21.92,48.05
2025-04-15 04:00:00,SN-TDI-2026-001,23.37,44.89
2025-04-15 05:00:00,SN-TDI-2026-001,20.29,41.22
2025-04-15 06:00:00,SN-TDI-2026-001,21.89,48.87
2025-04-15 07:00:00,SN-TDI-2026-001,18.97,43.73
2025-04-15 08:00:00,SN-TDI-2026-001,23.2,46.79
2025-04-15 09:00:00,SN-TDI-2026-001,21.61,52.8
2025-04-15 10:00:00,SN-TDI-2026-001,22.24,43.89
2025-04-15 11:00:00,SN-TDI-2026-001,20.99,48.49
2025-04-15 12:00:00,SN-TDI-2026-001,23.83,43.17
2025-04-15 13:00:00,SN-TDI-2026-001,20.88,43.99
2025-04-15 14:00:00,SN-TDI-2026-001,22.49,45.31
2025-04-15 15:00:00,SN-TDI-2026-001,23.14,44.88
2025-04-15 16:00:00,SN-TDI-2026-001,23.13,49.93
2025-04-15 17:00:00,SN-TDI-2026-001,20.86,50.24
2025-04-15 18:00:00,SN-TDI-2026-001,20.05,46.88
2025-04-15 19:00:00,SN-TDI-2026-001,23.42,50.75
2025-04-15 20:00:00,SN-TDI-2026-001,22.14,44.93
2025-04-15 21:00:00,SN-TDI-2026-001,23.4,44.61
2025-04-15 22:00:00,SN-TDI-2026-001,24.64,46.71
2025-04-15 23:00:00,SN-TDI-2026-001,23.23,56.17
2025-04-16 00:00:00,SN-TDI-2026-001,23.53,42.56
2025-04-16 01:00:00,SN-TDI-2026-001,22.23,41.6
2025-04-16 02:00:00,SN-TDI-2026-001,19.54,43.45
2025-04-16 03:00:00,SN-TDI-2026-001,24.17,44.36
2025-04-16 04:00:00,SN-TDI-2026-001,20.38,48.05
2025-04-16 05:00:00,SN-TDI-2026-001,21.67,47.19
2025-04-16 06:00:00,SN-TDI-2026-001,23.92,43.98
2025-04-16 07:00:00,SN-TDI-2026-001,23.16,47.52
2025-04-16 08:00:00,SN-TDI-2026-001,20.81,39.99
2025-04-16 09:00:00,SN-TDI-2026-001,21.5,47.96
2025-04-16 10:00:00,SN-TDI-2026-001,24.03,47.78
2025-04-16 11:00:00,SN-TDI-2026-001,22.9,46.91
2025-04-16 12:00:00,SN-TDI-2026-001,21.67,48.31
2025-04-16 13:00:00,SN-TDI-2026-001,23.06,44.97
2025-04-16 14:00:00,SN-TDI-2026-001,23.13,44.99
2025-04-16 15:00:00,SN-TDI-2026-001,20.63,52.99
2025-04-16 16:00:00,SN-TDI-2026-001,22.42,47.08
2025-04-16 17:00:00,SN-TDI-2026-001,23.06,46.21
2025-04-16 18:00:00,SN-TDI-2026-001,23.7,47.68
2025-04-16 19:00:00,SN-TDI-2026-001,17.84,40.41
2025-04-16 20:00:00,SN-TDI-2026-001,18.81,45.26
2025-04-16 21:00:00,SN-TDI-2026-001,22.49,49.43
2025-04-16 22:00:00,SN-TDI-2026-001,21.17,48.92
2025-04-16 23:00:00,SN-TDI-2026-001,24.07,42.59
2025-04-17 00:00:00,SN-TDI-2026-001,22.38,43.36
2025-04-17 01:00:00,SN-TDI-2026-001,23.33,47.3
2025-04-17 02:00:00,SN-TDI-2026-001,19.65,46.52
2025-04-17 03:00:00,SN-TDI-2026-001,23.76,45.56
2025-04-17 04:00:00,SN-TDI-2026-001,22.62,43.18
2025-04-17 05:00:00,SN-TDI-2026-001,22.24,50.64
2025-04-17 06:00:00,SN-TDI-2026-001,22.09,42.71
2025-04-17 07:00:00,SN-TDI-2026-001,18.04,49.31
2025-04-17 08:00:00,SN-TDI-2026-001,21.31,52.88
2025-04-17 09:00:00,SN-TDI-2026-001,22.17,53.73
2025-04-17 10:00:00,SN-TDI-2026-001,24.83,44.33
2025-04-17 11:00:00,SN-TDI-2026-001,21.32,51.69
2025-04-17 12:00:00,SN-TDI-2026-001,22.23,43.72
2025-04-17 13:00:00,SN-TDI-2026-001,21.37,52.64
2025-04-17 14:00:00,SN-TDI-2026-001,22.46,45.3
2025-04-17 15:00:00,SN-TDI-2026-001,21.89,41.35
2025-04-17 16:00:00,SN-TDI-2026-001,21.26,39.27
2025-04-17 17:00:00,SN-TDI-2026-001,23.37,47.3
2025-04-17 18:00:00,SN-TDI-2026-001,23.67,43.38
2025-04-17 19:00:00,SN-TDI-2026-001,23.04,47.68
2025-04-17 20:00:00,SN-TDI-2026-001,22.39,51.58
2025-04-17 21:00:00,SN-TDI-2026-001,21.34,42.25
2025-04-17 22:00:00,SN-TDI-2026-001,22.52,43.22
2025-04-17 23:00:00,SN-TDI-2026-001,23.45,45.22
2025-04-18 00:00:00,SN-TDI-2026-001,22.99,47.13
2025-04-18 01:00:00,SN-TDI-2026-001,21.18,42.87
2025-04-18 02:00:00,SN-TDI-2026-001,19.99,42.65
2025-04-18 03:00:00,SN-TDI-2026-001,23.42,54.36
2025-04-18 04:00:00,SN-TDI-2026-001,21.34,41.92
2025-04-18 05:00:00,SN-TDI-2026-001,20.49,46.23
2025-04-18 06:00:00,SN-TDI-2026-001,21.21,52.51
2025-04-18 07:00:00,SN-TDI-2026-001,23.55,39.7
2025-04-18 08:00:00,SN-TDI-2026-001,22.27,47.68
2025-04-18 09:00:00,SN-TDI-2026-001,23.82,48.26
2025-04-18 10:00:00,SN-TDI-2026-001,25.11,44.32
2025-04-18 11:00:00,SN-TDI-2026-001,20.55,49.9
2025-04-18 12:00:00,SN-TDI-2026-001,25.93,48.63
2025-04-18 13:00:00,SN-TDI-2026-001,22.6,53.17
2025-04-18 14:00:00,SN-TDI-2026-001,23.32,45.02
2025-04-18 15:00:00,SN-TDI-2026-001,23.32,43.42
2025-04-18 16:00:00,SN-TDI-2026-001,23.8,43.37
2025-04-18 17:00:00,SN-TDI-2026-001,23.74,42.98
2025-04-18 18:00:00,SN-TDI-2026-001,20.29,45.64
2025-04-18 19:00:00,SN-TDI-2026-001,22.01,44.09
2025-04-18 20:00:00,SN-TDI-2026-001,24.22,47.12
2025-04-18 21:00:00,SN-TDI-2026-001,23.7,44.84
2025-04-18 22:00:00,SN-TDI-2026-001,22.46,47.26
2025-04-18 23:00:00,SN-TDI-2026-001,21.79,47.01
2025-04-19 00:00:00,SN-TDI-2026-001,25.13,47.84
2025-04-19 01:00:00,SN-TDI-2026-001,24.23,45.29
2025-04-19 02:00:00,SN-TDI-2026-001,21.58,43.65
2025-04-19 03:00:00,SN-TDI-2026-001,23.6,43.24
2025-04-19 04:00:00,SN-TDI-2026-001,24.61,45.71
2025-04-19 05:00:00,SN-TDI-2026-001,22.98,48.81
2025-04-19 06:00:00,SN-TDI-2026-001,22.43,51.43
2025-04-19 07:00:00,SN-TDI-2026-001,26.04,41.46
2025-04-19 08:00:00,SN-TDI-2026-001,23.82,46.5
2025-04-19 09:00:00,SN-TDI-2026-001,19.12,49.17
2025-04-19 10:00:00,SN-TDI-2026-001,25.06,47.4
2025-04-19 11:00:00,SN-TDI-2026-001,24.87,42.35
2025-04-19 12:00:00,SN-TDI-2026-001,22.51,40.32
2025-04-19 13:00:00,SN-TDI-2026-001,22.78,47.33
2025-04-19 14:00:00,SN-TDI-2026-001,23.31,47.63
2025-04-19 15:00:00,SN-TDI-2026-001,22.21,48.57
2025-04-19 16:00:00,SN-TDI-2026-001,24.65,54.49
2025-04-19 17:00:00,SN-TDI-2026-001,23.33,49.98
2025-04-19 18:00:00,SN-TDI-2026-001,22.49,46.58
2025-04-19 19:00:00,SN-TDI-2026-001,25.0,50.66
2025-04-19 20:00:00,SN-TDI-2026-001,22.95,47.75
2025-04-19 21:00:00,SN-TDI-2026-001,21.68,39.21
2025-04-19 22:00:00,SN-TDI-2026-001,24.56,47.83
2025-04-19 23:00:00,SN-TDI-2026-001,24.16,47.41
2025-04-20 00:00:00,SN-TDI-2026-001,21.63,46.04
2025-04-20 01:00:00,SN-TDI-2026-001,22.72,45.43
2025-04-20 02:00:00,SN-TDI-2026-001,23.62,38.84
2025-04-20 03:00:00,SN-TDI-2026-001,23.26,50.24
2025-04-20 04:00:00,SN-TDI-2026-001,22.8,51.13
2025-04-20 05:00:00,SN-TDI-2026-001,21.39,46.87
2025-04-20 06:00:00,SN-TDI-2026-001,21.15,53.27
2025-04-20 07:00:00,SN-TDI-2026-001,22.17,44.31
2025-04-20 08:00:00,SN-TDI-2026-001,23.12,50.46
2025-04-20 09:00:00,SN-TDI-2026-001,23.5,35.73
2025-04-20 10:00:00,SN-TDI-2026-001,22.59,36.02
2025-04-20 11:00:00,SN-TDI-2026-001,22.18,45.2
2025-04-20 12:00:00,SN-TDI-2026-001,22.48,44.45
2025-04-20 13:00:00,SN-TDI-2026-001,23.67,43.51
2025-04-20 14:00:00,SN-TDI-2026-001,21.76,47.13
2025-04-20 15:00:00,SN-TDI-2026-001,23.85,51.28
2025-04-20 16:00:00,SN-TDI-2026-001,24.1,40.2
2025-04-20 17:00:00,SN-TDI-2026-001,21.5,42.82
2025-04-20 18:00:00,SN-TDI-2026-001,25.04,48.65
2025-04-20 19:00:00,SN-TDI-2026-001,24.58,42.66
2025-04-20 20:00:00,SN-TDI-2026-001,21.39,47.79
2025-04-20 21:00:00,SN-TDI-2026-001,23.93,49.0
2025-04-20 22:00:00,SN-TDI-2026-001,22.45,43.6
2025-04-20 23:00:00,SN-TDI-2026-001,22.06,41.92
2025-04-21 00:00:00,SN-TDI-2026-001,22.18,42.4
2025-04-21 01:00:00,SN-TDI-2026-001,21.53,46.01
2025-04-21 02:00:00,SN-TDI-2026-001,24.42,43.52
2025-04-21 03:00:00,SN-TDI-2026-001,21.25,50.51
2025-04-21 04:00:00,SN-TDI-2026-001,23.71,39.5
2025-04-21 05:00:00,SN-TDI-2026-001,24.71,50.37
2025-04-21 06:00:00,SN-TDI-2026-001,25.16,39.77
2025-04-21 07:00:00,SN-TDI-2026-001,23.15,49.7
2025-04-21 08:00:00,SN-TDI-2026-001,19.76,48.17
2025-04-21 09:00:00,SN-TDI-2026-001,22.77,46.28
2025-04-21 10:00:00,SN-TDI-2026-001,22.74,49.92
2025-04-21 11:00:00,SN-TDI-2026-001,23.31,39.25
2025-04-21 12:00:00,SN-TDI-2026-001,20.7,43.52
2025-04-21 13:00:00,SN-TDI-2026-001,24.29,46.44
2025-04-21 14:00:00,SN-TDI-2026-001,21.92,45.45
2025-04-21 15:00:00,SN-TDI-2026-001,22.96,36.83
2025-04-21 16:00:00,SN-TDI-2026-001,22.33,51.75
2025-04-21 17:00:00,SN-TDI-2026-001,26.61,45.6
2025-04-21 18:00:00,SN-TDI-2026-001,23.53,45.16
2025-04-21 19:00:00,SN-TDI-2026-001,21.12,46.1
2025-04-21 20:00:00,SN-TDI-2026-001,23.68,40.45
2025-04-21 21:00:00,SN-TDI-2026-001,21.21,48.51
2025-04-21 22:00:00,SN-TDI-2026-001,22.29,37.35
2025-04-21 23:00:00,SN-TDI-2026-001,23.82,43.41
2025-04-22 00:00:00,SN-TDI-2026-001,25.17,43.61
2025-04-22 01:00:00,SN-TDI-2026-001,22.19,38.09
2025-04-22 02:00:00,SN-TDI-2026-001,25.02,41.45
2025-04-22 03:00:00,SN-TDI-2026-001,23.53,46.65
2025-04-22 04:00:00,SN-TDI-2026-001,23.31,45.03
2025-04-22 05:00:00,SN-TDI-2026-001,25.12,39.12
2025-04-22 06:00:00,SN-TDI-2026-001,25.01,38.25
2025-04-22 07:00:00,SN-TDI-2026-001,23.78,46.23
2025-04-22 08:00:00,SN-TDI-2026-001,23.03,45.99
2025-04-22 09:00:00,SN-TDI-2026-001,21.5,46.98
2025-04-22 10:00:00,SN-TDI-2026-001,22.73,52.44
2025-04-22 11:00:00,SN-TDI-2026-001,23.4,49.17
2025-04-22 12:00:00,SN-TDI-2026-001,21.72,45.8
2025-04-22 13:00:00,SN-TDI-2026-001,25.37,51.51
2025-04-22 14:00:00,SN-TDI-2026-001,26.69,46.7
2025-04-22 15:00:00,SN-TDI-2026-001,22.3,44.47
2025-04-22 16:00:00,SN-TDI-2026-001,22.53,41.94
2025-04-22 17:00:00,SN-TDI-2026-001,24.58,42.1
2025-04-22 18:00:00,SN-TDI-2026-001,22.3,48.93
2025-04-22 19:00:00,SN-TDI-2026-001,23.34,47.62
2025-04-22 20:00:00,SN-TDI-2026-001,24.65,46.34
2025-04-22 21:00:00,SN-TDI-2026-001,23.3,36.45
